what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1290070031798
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1290070031800
started,bundle,org.eclipse.egit.core,0.10.0.201011151520,"org.eclipse.egit.core",1290070031802
started,bundle,org.eclipse.egit.ui,0.10.0.201011151520,"org.eclipse.egit.ui",1290070031803
started,bundle,org.eclipse.jgit,0.10.0.201011151511,"org.eclipse.jgit",1290070031810
os,sysinfo,,,"linux",1290070031815
arch,sysinfo,,,"x86",1290070031815
ws,sysinfo,,,"gtk",1290070031815
locale,sysinfo,,,"en_US",1290070031815
processors,sysinfo,,,"2",1290070031815
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1290070031815
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1290070031815
java.specification.name,sysinfo,,,"Java Platform API Specification",1290070031815
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290070031815
java.specification.version,sysinfo,,,"1.6",1290070031815
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1290070031815
java.version,sysinfo,,,"1.6.0_22",1290070031815
java.vm.info,sysinfo,,,"mixed mode, sharing",1290070031815
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1290070031815
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1290070031815
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290070031815
java.vm.specification.version,sysinfo,,,"1.0",1290070031815
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1290070031815
java.vm.version,sysinfo,,,"17.1-b03",1290070031815
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1290070032046
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1290070032072
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1290070032509
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1290070033722
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1290070033729
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1290070035075
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1290070035084
started,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1290070035088
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1290070035110
started,bundle,org.eclipse.jst.jee,1.0.301.v201007151900,"org.eclipse.jst.jee",1290070035116
started,bundle,org.eclipse.jst.jsf.common,1.2.1.v20100827,"org.eclipse.jst.jsf.common",1290070035131
started,bundle,org.eclipse.jst.jsf.core,1.3.2.v20100906,"org.eclipse.jst.jsf.core",1290070035140
started,bundle,org.eclipse.jst.jsp.core,1.2.302.v201008251735,"org.eclipse.jst.jsp.core",1290070035198
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1290070035282
started,bundle,org.eclipse.wst.xsd.core,1.1.502.v201008201521,"org.eclipse.wst.xsd.core",1290070035288
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1290070035317
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1290070035373
started,bundle,org.eclipse.wst.html.core,1.1.402.v201008311901,"org.eclipse.wst.html.core",1290070035562
started,bundle,org.eclipse.wst.css.core,1.1.401.v201008161749,"org.eclipse.wst.css.core",1290070035809
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1290070035832
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1290070036509
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070037001
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1290070037322
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1290070038958
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070059279
activated,view,org.eclipse.egit.ui,0.10.0.201011151520,"org.eclipse.egit.ui.RepositoriesView",1290070067099
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1290070070385
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1290070083468
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1290070083473
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1290070084031
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1290070084034
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1290070084050
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1290070084051
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1290070084203
activated,view,org.eclipse.egit.ui,0.10.0.201011151520,"org.eclipse.egit.ui.RepositoriesView",1290070086734
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1290070090929
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1290070092443
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070293642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070350155
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1290070350534
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1290070350732
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1290070350779
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070365145
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070531544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070538158
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1290070539642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070539645
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070546322
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1290070551480
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070551524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070562468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070571551
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070584271
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070611300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070627930
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070671870
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1290070691780
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1290070691802
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.401.v201007150400,"org.eclipse.jst.j2ee.ejb",1290070692488
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1290070692510
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1290070692531
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1290070692545
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1290070692723
activated,view,org.eclipse.egit.ui,0.10.0.201011151520,"org.eclipse.egit.ui.RepositoriesView",1290070730075
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070786155
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070786161
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070786236
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070786240
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070786322
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070786399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070786651
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070786654
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070786776
started,bundle,org.eclipse.jsch.ui,1.1.300.I20100505-1245,"org.eclipse.jsch.ui",1290070805416
executed,command,org.eclipse.egit.ui,0.10.0.201011151520,"org.eclipse.egit.ui.RepositoriesViewFetch",1290070899363
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070899414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070899817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070909765
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1290070909843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070911591
error,log,,,"Unhandled event loop exception",1290070919388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070922450
activated,view,org.eclipse.egit.ui,0.10.0.201011151520,"org.eclipse.egit.ui.RepositoriesView",1290070925337
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1290070982873
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070988981
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070995432
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290070995866
opened,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.sync.views.SynchronizeView",1290071011867
opened,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui.GenericHistoryView",1290071011920
opened,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.repositories",1290071012006
activated,perspective,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui.TeamSynchronizingPerspective",1290071012036
activated,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui.GenericHistoryView",1290071012039
activated,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.sync.views.SynchronizeView",1290071012111
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290071012142
activated,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui.GenericHistoryView",1290071111451
closed,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.sync.views.SynchronizeView",1290071111465
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.repositories",1290071113940
activated,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui.GenericHistoryView",1290071113945
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1290083543741
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1290083543743
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1290083543744
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1290083543745
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1290083543754
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1290083543755
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1290083543755
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1290083543756
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1290083543759
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1290083543765
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1290083543766
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1290083543767
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1290083543768
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1290083543769
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1290083543773
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1290083543776
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1290083543777
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1290083543778
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1290083543780
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1290083543780
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1290083543786
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1290083543787
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1290083543787
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1290083543788
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1290083543789
