what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.egit.ui,0.10.0.201011151520,"org.eclipse.egit.ui",1290066252554
started,bundle,org.eclipse.jgit,0.10.0.201011151511,"org.eclipse.jgit",1290066252555
os,sysinfo,,,"linux",1290066252560
arch,sysinfo,,,"x86",1290066252560
ws,sysinfo,,,"gtk",1290066252560
locale,sysinfo,,,"en_US",1290066252560
processors,sysinfo,,,"2",1290066252560
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1290066252560
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1290066252560
java.specification.name,sysinfo,,,"Java Platform API Specification",1290066252560
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290066252560
java.specification.version,sysinfo,,,"1.6",1290066252560
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1290066252560
java.version,sysinfo,,,"1.6.0_22",1290066252560
java.vm.info,sysinfo,,,"mixed mode, sharing",1290066252560
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1290066252560
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1290066252560
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290066252560
java.vm.specification.version,sysinfo,,,"1.0",1290066252560
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1290066252560
java.vm.version,sysinfo,,,"17.1-b03",1290066252560
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1290066252608
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1290066252669
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1290066252893
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1290066253038
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1290066253106
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1290066253146
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1290066253620
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1290066254724
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1290066254739
started,bundle,org.eclipse.jst.jee,1.0.301.v201007151900,"org.eclipse.jst.jee",1290066255396
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1290066255422
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1290066255430
started,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1290066255432
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1290066255465
started,bundle,org.eclipse.jst.jsf.common,1.2.1.v20100827,"org.eclipse.jst.jsf.common",1290066255543
started,bundle,org.eclipse.jst.jsf.core,1.3.2.v20100906,"org.eclipse.jst.jsf.core",1290066255583
started,bundle,org.eclipse.jst.jsp.core,1.2.302.v201008251735,"org.eclipse.jst.jsp.core",1290066255674
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1290066255826
started,bundle,org.eclipse.wst.xsd.core,1.1.502.v201008201521,"org.eclipse.wst.xsd.core",1290066255835
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1290066255877
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1290066260006
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1290066260105
error,log,,,"Unhandled event loop exception",1290066260115
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1290066261174
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1290066261184
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1290066261218
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1290066261231
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1290066261758
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1290066263591
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290066273576
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1290067111556
opened,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1290067112043
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1290067112109
error,log,,,"Error occurred computing diffs",1290068792671
executed,command,org.eclipse.egit.ui,0.10.0.201011151520,"org.eclipse.egit.ui.team.Commit",1290068792699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068792751
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068793039
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068800855
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1290068804639
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1290068804701
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.update",1290068805864
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1290068805906
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1290068805951
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1290068806029
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1290068806153
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1290068806183
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068806245
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068818095
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1290068818301
closed,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1290068818337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068825122
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068902081
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1290068902257
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1290068902345
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1290068908694
closed,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1290068908711
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068911109
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1290068913285
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1290068913455
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1290068913484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068913793
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.core",1290068915551
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068915797
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.exit",1290068917161
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1290068917359
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1290068917400
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1290068917453
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1290068917491
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1290068917533
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1290068917554
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1290068917560
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1290068917585
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1290068917594
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1290068917608
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1290068917610
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1290068917643
